"campus","method","survey_year","year","month","day","site","location","zone","transect","classcode","count","size","disease","depth","observer","notes","site_name_old"
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","MID","2","MESFRA",1,9,NA,13.1,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","MID","2","MESFRA",2,10,NA,13.1,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","MID","2","MESFRA",1,11,NA,13.1,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","OUTER","1","MESFRA",1,3,NA,17.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","OUTER","1","MESFRA",1,5,NA,17.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","OUTER","1","MESFRA",1,6,NA,17.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","OUTER","1","MESFRA",6,7,NA,17.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","OUTER","1","MESFRA",2,8,NA,17.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","OUTER","1","MESFRA",5,9,NA,17.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","OUTER","1","MESFRA",6,10,NA,17.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","OUTER","1","MESFRA",4,11,NA,17.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","OUTER","1","MESFRA",2,12,NA,17.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SALT_POINT_REFERENCE_4","RANDOM","OUTER","1","MESFRA",2,13,NA,17.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","INNER","1","HALRUF",1,14,NA,5,"SEAN WINDELL","DEAD",NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","INNER","1","HALRUF",2,16,NA,5,"SEAN WINDELL","DEAD",NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","INNER","1","HALRUF",1,17,NA,5,"SEAN WINDELL","DEAD",NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","INNER","2","HALRUF",1,13,NA,5,"SEAN WINDELL","DEAD",NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","INNER","2","HALRUF",2,17,NA,5,"SEAN WINDELL","DEAD",NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","INNER","2","HALRUF",2,18,NA,5,"SEAN WINDELL","DEAD",NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","INNER","2","HALRUF",1,19,NA,5,"SEAN WINDELL","DEAD",NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","INNER","2","HALRUF",2,21,NA,5,"SEAN WINDELL","DEAD",NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","INNER","2","HALRUF",1,23,NA,5,"SEAN WINDELL","DEAD",NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","MID","1","MESFRA",1,16,NA,12,"SEAN WINDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","MID","2","HALRUF",1,13,NA,12,"SEAN WINDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","MID","2","HALRUF",1,14,NA,12,"SEAN WINDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","MID","2","HALRUF",2,20,NA,12,"SEAN WINDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","MID","2","HALRUF",4,22,NA,12,"SEAN WINDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","MID","2","HALRUF",4,23,NA,12,"SEAN WINDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","MID","2","HALRUF",1,24,NA,12,"SEAN WINDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","MID","2","HALRUF",2,25,NA,12,"SEAN WINDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,19,"SALT_POINT_REFERENCE_5","RANDOM","MID","2","HALRUF",1,26,NA,12,"SEAN WINDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","1","HALRUF",1,17,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","1","HALRUF",1,19,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","1","HALRUF",1,20,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","1","HALRUF",1,21,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","1","MESFRA",1,6,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","1","MESFRA",1,7,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","1","MESFRA",1,10,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","1","MESFRA",1,11,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","1","MESFRA",1,12,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","1","MESFRA",1,15,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","2","HALRUF",1,18,NA,6.7,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","2","HALRUF",1,19,NA,6.7,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","2","HALRUF",2,20,NA,6.7,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","2","MESFRA",1,3,NA,6.7,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","2","MESFRA",4,9,NA,6.7,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","2","MESFRA",2,10,NA,6.7,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","2","MESFRA",2,11,NA,6.7,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","INNER","2","MESFRA",3,12,NA,6.7,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","HALRUF",1,17,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","HALRUF",1,19,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","HALRUF",1,19.5,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","HALRUF",4,20,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","HALRUF",1,20.5,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","HALRUF",2,21,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","HALRUF",3,22,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","HALRUF",1,23,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",1,2,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",2,3,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",1,5,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",2,6,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",1,7,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",1,8,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",1,9,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",7,10,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",4,11,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",3,12,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",1,14,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","1","MESFRA",2,15,NA,13.4,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","2","HALRUF",1,18,NA,12.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","2","HALRUF",2,19,NA,12.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","2","HALRUF",4,20,NA,12.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","2","HALRUF",1,21,NA,12.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","2","MESFRA",2,3,NA,12.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","2","MESFRA",1,4,NA,12.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","MID","2","MESFRA",1,6,NA,12.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","OUTER","1","MESFRA",1,6,NA,19.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","OUTER","1","MESFRA",1,7,NA,19.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","OUTER","2","MESFRA",1,6,NA,20.1,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","OUTER","2","MESFRA",1,8,NA,20.1,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","OUTER","2","MESFRA",1,9,NA,20.1,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,8,22,"SAUNDERS_MPA_1","RANDOM","OUTER","2","MESFRA",2,10,NA,20.1,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","HALRUF",1,15,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","HALRUF",1,18,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","HALRUF",3,19,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","HALRUF",6,20,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","HALRUF",8,21,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","HALRUF",4,22,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","HALRUF",1,23,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","HALRUF",1,24,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","MESFRA",1,6,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","MESFRA",8,9,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","MESFRA",8,10,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","MESFRA",3,11,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","MESFRA",1,13,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","1","MESFRA",1,14,NA,5.8,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","HALRUF",1,18,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","HALRUF",3,19,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","HALRUF",4,20,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","HALRUF",3,21,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","HALRUF",2,22,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","MESFRA",1,6,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","MESFRA",6,9,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","MESFRA",8,10,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","MESFRA",4,11,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","MESFRA",3,12,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","MESFRA",2,13,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","MESFRA",4,14,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","INNER","2","MESFRA",2,15,NA,8.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","1","HALRUF",1,20,NA,12.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","1","HALRUF",1,21,NA,12.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","1","HALRUF",1,22,NA,12.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","1","MESFRA",6,8,NA,12.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","1","MESFRA",6,9,NA,12.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","1","MESFRA",1,10,NA,12.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","1","MESFRA",1,11,NA,12.2,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","2","MESFRA",1,2,NA,12.5,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","2","MESFRA",2,3,NA,12.5,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","2","MESFRA",1,4,NA,12.5,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","2","MESFRA",2,8,NA,12.5,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","2","MESFRA",10,9,NA,12.5,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","2","MESFRA",9,10,NA,12.5,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","2","MESFRA",1,11,NA,12.5,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","2","MESFRA",1,12,NA,12.5,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,13,"SAUNDERS_MPA_2","RANDOM","MID","2","MESFRA",1,14,NA,12.5,"CAITLIN O'BRIEN",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,4,"SAUNDERS_MPA_3","RANDOM","MID","2","HALRUF",1,16,NA,13.1,"ZACH RANDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,4,"SAUNDERS_MPA_3","RANDOM","MID","2","HALRUF",1,19,NA,13.1,"ZACH RANDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,4,"SAUNDERS_MPA_3","RANDOM","MID","2","MESFRA",1,11,NA,13.1,"ZACH RANDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,4,"SAUNDERS_MPA_3","RANDOM","MID","2","MESFRA",1,14,NA,13.1,"ZACH RANDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,4,"SAUNDERS_MPA_3","RANDOM","MID","2","MESFRA",1,16,NA,13.1,"ZACH RANDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,4,"SAUNDERS_MPA_3","RANDOM","MID","2","MESFRA",1,18,NA,13.1,"ZACH RANDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,4,"SAUNDERS_MPA_3","RANDOM","MID","2","MESFRA",1,19,NA,13.1,"ZACH RANDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SAUNDERS_MPA_3","RANDOM","OUTER","1","MESFRA",1,9,NA,20.1,"ZACH RANDELL",NA,NA
"UCSC","SBTL_ROVINGDIVERSIZEFREQ",2011,2011,9,5,"SAUNDERS_MPA_3","RANDOM","OUTER","1","MESFRA",1,10,NA,20.1,"ZACH RANDELL",NA,NA
